test,method,ppc,flip_coef_pic,threads,repeat,run,step,time,max_div,i,j
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,200,2.0,0.000797383,32,173
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,225,2.25,0.000818665,43,159
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,250,2.5,0.000815816,53,165
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,275,2.75,0.00107352,51,163
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,300,3.0,0.000816325,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,325,3.25,0.000813585,39,131
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,350,3.5,0.00105303,32,111
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,375,3.75,0.00068528,53,87
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,400,4.0,0.00105721,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,425,4.25,0.331115,35,39
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,450,4.5,0.12289,64,14
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,475,4.75,0.0898218,0,200
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,500,5.0,0.0603664,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,525,5.25,0.0147679,87,31
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,550,5.5,0.0191599,0,152
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,575,5.75,0.0116476,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,600,6.0,0.00899225,0,192
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,625,6.25,0.00772178,0,243
