sample,time,kinetic_energy,ke_norm
128,128.0,80.28710174560547,0.9423507477722646
129,129.0,80.25993347167969,0.9420318666233254
130,130.0,80.23326110839844,0.9417188061075455
131,131.0,80.20752716064453,0.9414167600206678
132,132.0,80.1827163696289,0.9411255492662868
133,133.0,80.15758514404297,0.9408305774874028
134,134.0,80.131103515625,0.9405197556766844
135,135.0,80.10261535644531,0.9401853826887207
136,136.0,80.0765380859375,0.9398793069327323
137,137.0,80.05130004882812,0.9395830814790139
138,138.0,80.02578735351562,0.9392836322900072
139,139.0,79.9997787475586,0.938978362467841
140,140.0,79.97459411621094,0.9386827638515398
141,141.0,79.94889831542969,0.9383811655056742
142,142.0,79.92267608642578,0.9380733883338392
143,143.0,79.89549255371094,0.9377543280884951
144,144.0,79.87001037597656,0.9374552370922983
145,145.0,79.8456802368164,0.9371696678746719
146,146.0,79.82112121582031,0.936881412210972
147,147.0,79.79549407958984,0.9365806197989285
148,148.0,79.76994323730469,0.9362807228689095
149,149.0,79.7444839477539,0.93598190051732
150,150.0,79.72013854980469,0.9356961522032887
151,151.0,79.69536590576172,0.9354053891899201
152,152.0,79.66997528076172,0.9351073727721526
153,153.0,79.64423370361328,0.9348052371370723
154,154.0,79.61891174316406,0.9345080266531269
155,155.0,79.59434509277344,0.9342196814412246
156,156.0,79.56930541992188,0.93392578424077
157,157.0,79.5448226928711,0.9336384240590947
158,158.0,79.52024841308594,0.9333499892989898
159,159.0,79.49459838867188,0.933048928242339
160,160.0,79.4696273803711,0.9327558369757065
161,161.0,79.4454116821289,0.932471610981117
162,162.0,79.42054748535156,0.9321797733893189
163,163.0,79.3958511352539,0.9318899058579747
164,164.0,79.37158203125,0.9316050530259681
165,165.0,79.34699249267578,0.9313164391694583
166,166.0,79.3220443725586,0.9310236165474333
167,167.0,79.2979965209961,0.9307413606132977
168,168.0,79.2735366821289,0.9304542690762297
169,169.0,79.24913024902344,0.9301678043765789
170,170.0,79.22489929199219,0.9298833992855844
171,171.0,79.20156860351562,0.9296095608824796
172,172.0,79.17778015136719,0.9293303495872276
173,173.0,79.15415954589844,0.9290531083524295
174,174.0,79.12883758544922,0.9287558978684841
175,175.0,79.1037368774414,0.9284612842824099
176,176.0,79.07904815673828,0.9281715062992683
177,177.0,79.05503845214844,0.9278896981061451
178,178.0,79.0312728881836,0.9276107554555003
179,179.0,79.00688934326172,0.9273245594004569
180,180.0,78.98289489746094,0.9270429303037385
181,181.0,78.95874786376953,0.9267595102429711
182,182.0,78.93488311767578,0.9264794034656946
183,183.0,78.9117202758789,0.9262075351230437
184,184.0,78.88832092285156,0.9259328907861168
185,185.0,78.86480712890625,0.9256569032261531
186,186.0,78.84063720703125,0.9253732145207784
187,187.0,78.81666564941406,0.9250918540686673
188,188.0,78.79326629638672,0.9248172097317404
189,189.0,78.76939392089844,0.9245370134062614
190,190.0,78.74553680419922,0.9242569961771873
191,191.0,78.72188568115234,0.9239793967495793
192,192.0,78.69908142089844,0.9237117371724438
193,193.0,78.674560546875,0.9234239292497562
194,194.0,78.64994049072266,0.9231349572004366
195,195.0,78.62580108642578,0.9228516266878717
196,196.0,78.60269927978516,0.9225804747308405
197,197.0,78.58020782470703,0.9223164866300056
198,198.0,78.5562515258789,0.9220353052742996
199,199.0,78.53158569335938,0.9217457959357653
200,200.0,78.50801849365234,0.9214691815383844
201,201.0,78.48493194580078,0.9211982086777581
202,202.0,78.46109771728516,0.9209184600932914
203,203.0,78.4377212524414,0.9206440844009718
204,204.0,78.4142837524414,0.9203689923230326
205,205.0,78.39060974121094,0.9200911242508174
206,206.0,78.36711883544922,0.919815405335461
207,207.0,78.34368133544922,0.9195403132575218
208,208.0,78.3203125,0.9192660271134048
209,209.0,78.29730224609375,0.918995949734803
210,210.0,78.27364349365234,0.9187182607589927
211,211.0,78.25151824951172,0.9184585709718756
212,212.0,78.22915649414062,0.9181961051904824
213,213.0,78.2047119140625,0.9179091927498193
214,214.0,78.18016815185547,0.9176211161825243
215,215.0,78.15789794921875,0.9173597249795606
216,216.0,78.13521575927734,0.9170934981736644
217,217.0,78.11192321777344,0.9168201075115718
218,218.0,78.08893585205078,0.9165502987775775
219,219.0,78.06629943847656,0.916284609260896
220,220.0,78.04361724853516,0.9160183824549998
221,221.0,78.02017974853516,0.9157432903770606
222,222.0,77.99681854248047,0.9154690937811459
223,223.0,77.97435760498047,0.915205463873121
224,224.0,77.95201110839844,0.9149431771881327
225,225.0,77.92921447753906,0.9146756071591997
226,226.0,77.90547180175781,0.9143969331531624
227,227.0,77.88197326660156,0.9141211246896035
228,228.0,77.85955810546875,0.9138580320707932
229,229.0,77.83686065673828,0.9135916261684921
230,230.0,77.81394958496094,0.9133227129165222
231,231.0,77.7914047241211,0.9130580979782702
232,232.0,77.7690200805664,0.9127953635522698
233,233.0,77.74581146240234,0.9125229579204042
234,234.0,77.72244262695312,0.9122486717762871
235,235.0,77.7008285522461,0.9119949817187345
236,236.0,77.68048858642578,0.9117562462109917
237,237.0,77.65813446044922,0.911493869977801
238,238.0,77.63526916503906,0.9112254940150459
239,239.0,77.61186218261719,0.9109507601299165
240,240.0,77.58915710449219,0.910684264679413
241,241.0,77.56718444824219,0.910426365856345
242,242.0,77.54542541503906,0.9101709743829457
243,243.0,77.5231704711914,0.909909762276387
244,244.0,77.5010757446289,0.9096504306820797
245,245.0,77.47891998291016,0.9093903827021528
246,246.0,77.45629119873047,0.9091247827336738
247,247.0,77.43317413330078,0.9088534516802377
248,248.0,77.4107666015625,0.9085904486096298
249,249.0,77.38935852050781,0.9083391763535434
250,250.0,77.36799621582031,0.9080884413866718
