sample,time,kinetic_energy,ke_norm
139,139.0,80.01261138916016,0.9391289825443689
140,140.0,79.98743438720703,0.9388334734762702
141,141.0,79.96139526367188,0.9385278454612941
142,142.0,79.93500518798828,0.9382180982290051
143,143.0,79.90906524658203,0.9379136343406611
144,144.0,79.88426208496094,0.9376225131344826
145,145.0,79.86002349853516,0.9373380184952858
146,146.0,79.8341064453125,0.9370338232515489
147,147.0,79.80828094482422,0.9367307025862416
148,148.0,79.78299713134766,0.9364339398433086
149,149.0,79.75712585449219,0.9361302818887866
150,150.0,79.7310791015625,0.935824564325608
151,151.0,79.70565032958984,0.9355261001668284
152,152.0,79.6802978515625,0.9352285314900731
153,153.0,79.65516662597656,0.9349335597111892
154,154.0,79.62986755371094,0.9346366178718511
155,155.0,79.60517120361328,0.9343467503405071
156,156.0,79.58173370361328,0.9340716582625679
157,157.0,79.557861328125,0.9337914619370888
158,158.0,79.53258514404297,0.9334947887423581
159,159.0,79.50633239746094,0.9331866533777134
160,160.0,79.480712890625,0.9328859505138724
161,161.0,79.45579528808594,0.9325934860846571
162,162.0,79.43150329589844,0.932308364608043
163,163.0,79.4070816040039,0.9320217208119873
164,164.0,79.38194274902344,0.9317266594849009
165,165.0,79.356689453125,0.9314302549347776
166,166.0,79.331298828125,0.9311322385170101
167,167.0,79.30731964111328,0.9308507885166967
168,168.0,79.28368377685547,0.9305733681854937
169,169.0,79.25967407226562,0.9302915599923705
170,170.0,79.23466491699219,0.9299980209847257
171,171.0,79.2090835571289,0.929697765861897
172,172.0,79.18421936035156,0.9294059282700988
173,173.0,79.1595458984375,0.9291163293833621
174,174.0,79.1359634399414,0.9288395358895764
175,175.0,79.11216735839844,0.9285602350461218
176,176.0,79.0882797241211,0.9282798596242379
177,177.0,79.06438446044922,0.9279993946541514
178,178.0,79.04036712646484,0.9277174969128257
179,179.0,79.01502227783203,0.927420017784273
180,180.0,78.98892211914062,0.9271136733836773
181,181.0,78.9642333984375,0.9268238954005357
182,182.0,78.9422378540039,0.9265657279328603
183,183.0,78.9194107055664,0.9262977997111175
184,184.0,78.89505004882812,0.9260118723006814
185,185.0,78.87020111083984,0.9257202138052881
186,186.0,78.8458480834961,0.9254343759430546
187,187.0,78.8218994140625,0.9251532841355509
188,188.0,78.7973861694336,0.9248655657610657
189,189.0,78.7734146118164,0.9245842053089547
190,190.0,78.74925231933594,0.9243006061517824
191,191.0,78.72551727294922,0.9240220216939475
192,192.0,78.70196533203125,0.9237455863929716
193,193.0,78.6777114868164,0.9234609126573697
194,194.0,78.65352630615234,0.92317704485559
195,195.0,78.63023376464844,0.9229036541934975
196,196.0,78.60618591308594,0.9226213982593621
197,197.0,78.58163452148438,0.9223332321438645
198,198.0,78.55706024169922,0.9220447973837597
199,199.0,78.53324890136719,0.9217653174439003
200,200.0,78.50993347167969,0.9214916581372004
201,201.0,78.48632049560547,0.9212145064506048
202,202.0,78.46231079101562,0.9209326982574815
203,203.0,78.43830871582031,0.9206509796125607
204,204.0,78.41458129882812,0.9203724847029283
205,205.0,78.3906478881836,0.9200915719918297
206,206.0,78.3672866821289,0.919817375395915
207,207.0,78.34423065185547,0.9195467607280985
208,208.0,78.32099151611328,0.9192739969034232
209,209.0,78.29708862304688,0.9189934423851343
210,210.0,78.27328491210938,0.9187140519934773
211,211.0,78.24984741210938,0.9184389599155381
212,212.0,78.2269058227539,0.9181696884707585
213,213.0,78.20364379882812,0.9178966560014757
214,214.0,78.17974090576172,0.9176161014831868
215,215.0,78.15634155273438,0.9173414571462599
216,216.0,78.13424682617188,0.9170821255519528
217,217.0,78.11188507080078,0.9168196597705596
218,218.0,78.088623046875,0.9165466273012769
219,219.0,78.06551361083984,0.9162753857960432
220,220.0,78.04251098632812,0.916005397965644
221,221.0,78.01905822753906,0.9157301267912998
222,222.0,77.99565124511719,0.9154553929061705
223,223.0,77.97261810302734,0.9151850468829614
224,224.0,77.95011138916016,0.9149208796857217
225,225.0,77.92814636230469,0.9146630704108561
226,226.0,77.90547180175781,0.9143969331531624
227,227.0,77.88272094726562,0.914129900413444
228,228.0,77.86078643798828,0.9138724493313883
229,229.0,77.83839416503906,0.9136096253571854
230,230.0,77.81594848632812,0.9133461745455652
231,231.0,77.79257202148438,0.9130717988532457
232,232.0,77.76946258544922,0.912800557348012
233,233.0,77.74653625488281,0.9125314649996373
234,234.0,77.7239761352539,0.9122666709649804
235,235.0,77.7018814086914,0.9120073393706731
236,236.0,77.68001556396484,0.9117506942224395
237,237.0,77.65727233886719,0.9114837510309237
238,238.0,77.6349105834961,0.9112212852495305
239,239.0,77.61294555664062,0.910963475974665
240,240.0,77.59126281738281,0.9107089799832903
241,241.0,77.56951904296875,0.9104537676062959
242,242.0,77.54717254638672,0.9101914809213077
243,243.0,77.52395629882812,0.9099189857412397
244,244.0,77.50169372558594,0.9096576840864785
245,245.0,77.48065948486328,0.9094107996923124
246,246.0,77.45927429199219,0.9091597960808334
247,247.0,77.43714141845703,0.9089000167455139
248,248.0,77.41429138183594,0.9086318198791636
249,249.0,77.3921890258789,0.908372398736654
250,250.0,77.37026977539062,0.9081151267510031
