sample,time,kinetic_energy,ke_norm
178,0.712,7.552152633666992,0.967658255964416
179,0.716,7.551423072814941,0.9675647772417313
180,0.72,7.550721168518066,0.9674748421568999
181,0.724,7.550076007843018,0.9673921776393886
182,0.728,7.5494842529296875,0.9673163560087664
183,0.732,7.54892110824585,0.9672442002104066
184,0.736,7.54834508895874,0.9671703947875286
185,0.74,7.5477213859558105,0.9670904796442139
186,0.744,7.547062873840332,0.9670061044049801
187,0.748,7.546424388885498,0.9669242952483299
188,0.752,7.5458269119262695,0.9668477404512554
189,0.756,7.545243740081787,0.966773018570312
190,0.76,7.544678688049316,0.9667006183831346
191,0.764,7.5441155433654785,0.9666284625847746
192,0.768,7.543569564819336,0.966558506285772
193,0.772,7.54306173324585,0.9664934377631189
194,0.776,7.542598247528076,0.9664340512804721
195,0.78,7.54218053817749,0.9663805301294448
196,0.784,7.54180908203125,0.9663329354072413
197,0.788,7.541465759277344,0.9662889454200955
198,0.792,7.541055679321289,0.9662364018243381
199,0.796,7.540566444396973,0.9661737160926553
200,0.8,7.540028095245361,0.9661047373489227
201,0.804,7.53946590423584,0.9660327037449715
202,0.808,7.538909912109375,0.9659614644046771
203,0.812,7.538349628448486,0.9658896751895434
204,0.8160000000000001,7.5377631187438965,0.9658145256281694
205,0.8200000000000001,7.537156105041504,0.9657367488870076
206,0.8240000000000001,7.536525726318359,0.9656559783828316
207,0.8280000000000001,7.535868167877197,0.9655717253380065
208,0.8320000000000001,7.53518533706665,0.96548423414135
209,0.836,7.5345072746276855,0.9653973539167371
210,0.84,7.533842086791992,0.9653121233166422
211,0.844,7.533234119415283,0.9652342243810715
212,0.848,7.532674312591553,0.9651624962631422
213,0.852,7.532113552093506,0.9650906459508042
214,0.856,7.531464576721191,0.9650074926556578
215,0.86,7.530742168426514,0.9649149303910386
216,0.864,7.529969215393066,0.9648158918227563
217,0.868,7.529204368591309,0.9647178919069482
218,0.872,7.528530597686768,0.9646315615571747
219,0.876,7.5279860496521,0.9645617885497851
220,0.88,7.527566909790039,0.9645080841071447
221,0.884,7.527195453643799,0.9644604893849411
222,0.888,7.526797771453857,0.9644095343164973
223,0.892,7.52636194229126,0.9643536914717039
224,0.896,7.525949001312256,0.9643007812927203
225,0.9,7.525569438934326,0.9642521479180425
226,0.904,7.525221347808838,0.964207546958853
227,0.908,7.524927616119385,0.9641699110809617
228,0.912,7.524713039398193,0.9641424173389955
229,0.916,7.524514675140381,0.964117000901978
230,0.92,7.524166584014893,0.9640723999427886
231,0.924,7.523597717285156,0.9639995109779762
232,0.928,7.52289342880249,0.963909270407123
233,0.932,7.522187232971191,0.9638187854474524
234,0.936,7.521507263183594,0.9637316608340221
235,0.9400000000000001,7.520815372467041,0.9636430087904825
236,0.9440000000000001,7.520127773284912,0.9635549066217822
237,0.9480000000000001,7.519464492797852,0.9634699204105048
238,0.9520000000000001,7.518864154815674,0.963392999030204
239,0.9560000000000001,7.518357276916504,0.9633280527019598
240,0.96,7.517890453338623,0.9632682385388823
241,0.964,7.517377853393555,0.9632025590441856
242,0.968,7.516774654388428,0.9631252710806586
243,0.972,7.516082763671875,0.963036619037119
244,0.976,7.515354633331299,0.9629433236060474
245,0.98,7.514622211456299,0.9628494783001365
246,0.984,7.513954162597656,0.9627638811168153
247,0.988,7.513401985168457,0.962693130554156
248,0.992,7.512969017028809,0.9626376542925887
249,0.996,7.512663841247559,0.9625985520817926
250,1.0,7.5124688148498535,0.9625735633252056
251,1.004,7.512322902679443,0.9625548675806687
252,1.008,7.51215124130249,0.9625328725870957
253,1.012,7.511906147003174,0.9625014686240501
254,1.016,7.511582374572754,0.9624599836222834
255,1.02,7.511158466339111,0.9624056682075992
256,1.024,7.510635852813721,0.9623387056716107
257,1.028,7.510056972503662,0.9622645336655066
258,1.032,7.5094122886657715,0.9621819302451996
259,1.036,7.5086669921875,0.9620864353147707
260,1.04,7.507876396179199,0.9619851361499266
261,1.044,7.507106781005859,0.961886525262075
262,1.048,7.5063934326171875,0.9617951238443387
263,1.052,7.505711078643799,0.9617076937448865
264,1.056,7.505059242248535,0.961624173866514
265,1.06,7.504515171051025,0.9615544619563288
266,1.064,7.504123210906982,0.9615042400543374
267,1.068,7.503850936889648,0.9614693535506427
268,1.072,7.503633975982666,0.9614415543226547
269,1.076,7.503351211547852,0.9614053236804638
270,1.08,7.502894878387451,0.9613468536558826
271,1.084,7.502318382263184,0.9612729871358003
272,1.088,7.501703262329102,0.9611941717421641
273,1.092,7.501140594482422,0.9611220770410086
274,1.096,7.500628471374512,0.9610564586435162
275,1.1,7.500171184539795,0.9609978664245262
276,1.104,7.499702453613281,0.9609378078726314
277,1.108,7.499166488647461,0.9608691346149205
278,1.112,7.49851655960083,0.9607858591253654
279,1.116,7.497795104980469,0.9606934190551549
280,1.12,7.497056007385254,0.9605987183883828
281,1.124,7.49635648727417,0.9605090887895733
282,1.1280000000000001,7.4957194328308105,0.9604274629245362
283,1.1320000000000001,7.495096206665039,0.9603476088784257
284,1.1360000000000001,7.494503498077393,0.960271665053395
285,1.1400000000000001,7.493988513946533,0.9602056800726764
286,1.1440000000000001,7.493581771850586,0.9601535641573495
287,1.1480000000000001,7.493269443511963,0.9601135454884877
288,1.1520000000000001,7.493017196655273,0.9600812250673765
289,1.156,7.492737293243408,0.9600453610084118
290,1.16,7.4923601150512695,0.9599970331197558
291,1.164,7.491903305053711,0.9599385019979703
292,1.168,7.491353988647461,0.959868118018537
293,1.172,7.490703105926514,0.9597847203345732
294,1.176,7.4899420738220215,0.9596872091964
295,1.18,7.489080429077148,0.9595768065481051
296,1.184,7.488178730010986,0.9594612717346431
297,1.188,7.487305641174316,0.9593494027534433
298,1.192,7.486471176147461,0.9592424826457974
299,1.196,7.485651016235352,0.9591373954542824
300,1.2,7.484859943389893,0.9590360351922341
