sample,time,sigma_sq,sigma_sq_excess
190,0.76,0.6403159998947592,-0.07994996871820648
191,0.764,0.6396552520895648,-0.0806107165234009
192,0.768,0.639003868830636,-0.08126209978232968
193,0.772,0.6383584084182989,-0.08190756019466672
194,0.776,0.6377125381363908,-0.08255343047657482
195,0.78,0.6370822164368544,-0.08318375217611129
196,0.784,0.6364461414138542,-0.08381982719911141
197,0.788,0.6358096527780333,-0.0844563158349324
198,0.792,0.6351729522928272,-0.08509301632013844
199,0.796,0.6345364402484357,-0.08572952836452996
200,0.8,0.6339088275004015,-0.0863571411125642
201,0.804,0.6332722677033182,-0.08699370090964742
202,0.808,0.6326484359513012,-0.0876175326616645
203,0.812,0.6320224610074395,-0.08824350760552613
204,0.8160000000000001,0.6314031871347315,-0.08886278147823412
205,0.8200000000000001,0.6307964408463715,-0.08946952776659411
206,0.8240000000000001,0.6301868446781445,-0.0900791239348212
207,0.8280000000000001,0.629567430599758,-0.09069853801320771
208,0.8320000000000001,0.6289394284970451,-0.09132654011592056
209,0.836,0.6283094856594261,-0.09195648295353953
210,0.84,0.6276880167200483,-0.0925779518929174
211,0.844,0.6270631428092672,-0.09320282580369843
212,0.848,0.6264322840584382,-0.09383368455452745
213,0.852,0.6258134925641348,-0.09445247604883089
214,0.856,0.6251956401755989,-0.09507032843736674
215,0.86,0.6245872285066157,-0.09567874010634991
216,0.864,0.6239930079993518,-0.0962729606136139
217,0.868,0.6234123722824496,-0.09685359633051605
218,0.872,0.6228188691319815,-0.09744709948098418
219,0.876,0.6222218973131773,-0.09804407129978832
220,0.88,0.6216219277144286,-0.09864404089853707
221,0.884,0.621018912321746,-0.09924705629121966
222,0.888,0.6204312887107752,-0.09983467990219042
223,0.892,0.6198330106177425,-0.10043295799522312
224,0.896,0.6192317231885592,-0.10103424542440642
225,0.9,0.6186396598096856,-0.10162630880328005
226,0.904,0.6180607348004757,-0.10220523381248992
227,0.908,0.6174856087565227,-0.10278035985644296
228,0.912,0.6168996729841,-0.10336629562886568
229,0.916,0.616308631412167,-0.1039573372007987
230,0.92,0.6157120729871712,-0.10455389562579442
231,0.924,0.6151196056238694,-0.1051463629890963
232,0.928,0.6145299961060454,-0.10573597250692024
233,0.932,0.6139550397693051,-0.10631092884366056
234,0.936,0.6133880078050171,-0.10687796080794854
235,0.9400000000000001,0.6128077471892122,-0.1074582214237535
236,0.9440000000000001,0.6122205824257722,-0.1080453861871935
237,0.9480000000000001,0.6116405156307806,-0.10862545298218507
238,0.9520000000000001,0.611073832543396,-0.10919213606956968
239,0.9560000000000001,0.6105049910216932,-0.10976097759127246
240,0.96,0.6099383484074323,-0.11032762020553333
241,0.964,0.6093686352191484,-0.11089733339381724
242,0.968,0.6087958703303985,-0.11147009828256715
243,0.972,0.6082321728974489,-0.11203379571551675
244,0.976,0.6076769266065157,-0.11258904200644992
245,0.98,0.6071252945926101,-0.11314067402035555
246,0.984,0.6065686954994974,-0.11369727311346822
247,0.988,0.6059850192342859,-0.11428094937867972
248,0.992,0.6054206689472066,-0.11484529966575907
249,0.996,0.6048733456455238,-0.1153926229674419
250,1.0,0.6043151607253463,-0.11595080788761936
251,1.004,0.6037585364129376,-0.11650743220002802
252,1.008,0.603209351902321,-0.11705661671064471
253,1.012,0.602658792201221,-0.11760717641174467
254,1.016,0.6021020134114329,-0.11816395520153278
255,1.02,0.6015556582343423,-0.11871031037862334
256,1.024,0.6010237512547163,-0.11924221735824936
257,1.028,0.6004888494329279,-0.11977711918003775
258,1.032,0.5999360971230642,-0.12032987148990149
259,1.036,0.5993758153824551,-0.12089015323051056
260,1.04,0.5988195124346506,-0.12144645617831507
261,1.044,0.5982752376145738,-0.12199073099839186
262,1.048,0.5977454282299005,-0.12252054038306515
263,1.052,0.5972062607280353,-0.12305970788493037
264,1.056,0.596669124149086,-0.12359684446387964
265,1.06,0.5961370386333225,-0.1241289299796432
266,1.064,0.5956236777080769,-0.12464229090488876
267,1.068,0.595108007703435,-0.12515796090953069
268,1.072,0.594585138094699,-0.12568083051826662
269,1.076,0.5940445034873817,-0.12622146512558396
270,1.08,0.5934907475650517,-0.12677522104791394
271,1.084,0.5929433089624009,-0.12732265965056477
272,1.088,0.5924301638605901,-0.12783580475237555
273,1.092,0.5919341117637997,-0.12833185684916593
274,1.096,0.5914384020770438,-0.12882756653592187
275,1.1,0.5909209169964253,-0.1293450516165403
276,1.104,0.5904020543168362,-0.12986391429612942
277,1.108,0.5898717726948739,-0.13039419591809176
278,1.112,0.58935008938652,-0.13091587922644565
279,1.116,0.5888327846340742,-0.13143318397889148
280,1.12,0.5883335963281296,-0.131932372284836
281,1.124,0.5878339378916567,-0.13243203072130894
282,1.1280000000000001,0.587345591835388,-0.13292037677757762
283,1.1320000000000001,0.58684033772193,-0.13342563089103565
284,1.1360000000000001,0.5863253202454098,-0.13394064836755581
285,1.1400000000000001,0.5858141820998295,-0.13445178651313616
286,1.1440000000000001,0.5853178411419774,-0.13494812747098828
287,1.1480000000000001,0.5848178425445856,-0.13544812606838008
288,1.1520000000000001,0.5843125677019761,-0.1359534009109895
289,1.156,0.5838001710250403,-0.13646579758792532
290,1.16,0.5832941857438362,-0.13697178286912948
291,1.164,0.582813265497347,-0.13745270311561864
292,1.168,0.5823340464086266,-0.13793192220433903
293,1.172,0.5818536347057347,-0.13841233390723096
294,1.176,0.5813677243832037,-0.13889824422976194
295,1.18,0.5808641112540714,-0.1394018573588942
296,1.184,0.5803787432926888,-0.13988722532027686
297,1.188,0.5798980017970469,-0.1403679668159188
298,1.192,0.5794085426877963,-0.14085742592516937
299,1.196,0.5789281869040855,-0.14133778170888012
300,1.2,0.5784509201376093,-0.1418150484753563
