run,method,ppc,flip_coef,sample,time,kinetic_energy,ke_norm
rankine_pic_ppc2_t4,pic,2,,0,0.0,13.63179874420166,1.0
rankine_pic_ppc2_t4,pic,2,,1,0.016,13.478215217590332,0.9887334364676814
rankine_pic_ppc2_t4,pic,2,,2,0.032,13.385129928588867,0.9819048960271869
rankine_pic_ppc2_t4,pic,2,,3,0.048,13.305956840515137,0.9760969252993761
rankine_pic_ppc2_t4,pic,2,,4,0.064,13.234575271606445,0.9708605239815343
rankine_pic_ppc2_t4,pic,2,,5,0.08,13.16832160949707,0.9660002950893233
rankine_pic_ppc2_t4,pic,2,,6,0.096,13.106087684631348,0.9614349456417902
rankine_pic_ppc2_t4,pic,2,,7,0.112,13.046975135803223,0.9570985737559253
rankine_pic_ppc2_t4,pic,2,,8,0.128,12.990204811096191,0.9529340224907316
rankine_pic_ppc2_t4,pic,2,,9,0.14400000000000002,12.935505867004395,0.9489214233379556
rankine_pic_ppc2_t4,pic,2,,10,0.16,12.882513046264648,0.9450339817952694
rankine_pic_ppc2_t4,pic,2,,11,0.176,12.831164360046387,0.9412671504928265
rankine_pic_ppc2_t4,pic,2,,12,0.192,12.781172752380371,0.9375998716102594
rankine_pic_ppc2_t4,pic,2,,13,0.20800000000000002,12.732322692871094,0.9340163342924086
rankine_pic_ppc2_t4,pic,2,,14,0.224,12.68464469909668,0.9305187772444296
rankine_pic_ppc2_t4,pic,2,,15,0.24,12.637840270996094,0.9270853031315217
rankine_pic_ppc2_t4,pic,2,,16,0.256,12.591872215270996,0.923713183531777
rankine_pic_ppc2_t4,pic,2,,17,0.272,12.546736717224121,0.9204021386070511
rankine_pic_ppc2_t4,pic,2,,18,0.28800000000000003,12.502232551574707,0.9171374068952258
rankine_pic_ppc2_t4,pic,2,,19,0.304,12.458535194396973,0.9139318609509446
rankine_pic_ppc2_t4,pic,2,,20,0.32,12.415581703186035,0.9107808834448243
rankine_pic_ppc2_t4,pic,2,,21,0.336,12.373161315917969,0.9076690133193862
rankine_pic_ppc2_t4,pic,2,,22,0.352,12.331124305725098,0.9045852669274618
rankine_pic_ppc2_t4,pic,2,,23,0.368,12.289608001708984,0.9015397184422502
rankine_pic_ppc2_t4,pic,2,,24,0.384,12.24862003326416,0.8985329275400401
rankine_pic_ppc2_t4,pic,2,,25,0.4,12.208094596862793,0.8955600670128404
rankine_pic_ppc2_t4,pic,2,,26,0.41600000000000004,12.16796875,0.8926165195312683
rankine_pic_ppc2_t4,pic,2,,27,0.432,12.128252029418945,0.8897029846906848
rankine_pic_ppc2_t4,pic,2,,28,0.448,12.08891773223877,0.8868175036240789
rankine_pic_ppc2_t4,pic,2,,29,0.464,12.049878120422363,0.8839536400541291
rankine_pic_ppc2_t4,pic,2,,30,0.48,12.011228561401367,0.8811183899344458
rankine_pic_ppc2_t4,pic,2,,31,0.496,11.972895622253418,0.878306366380749
rankine_pic_ppc2_t4,pic,2,,32,0.512,11.934890747070312,0.875518408907472
rankine_pic_ppc2_t4,pic,2,,33,0.528,11.897196769714355,0.8727532582429649
rankine_pic_ppc2_t4,pic,2,,34,0.544,11.859820365905762,0.8700114041039803
rankine_pic_ppc2_t4,pic,2,,35,0.56,11.822855949401855,0.8672997724845927
rankine_pic_ppc2_t4,pic,2,,36,0.5760000000000001,11.78618335723877,0.8646095484832528
rankine_pic_ppc2_t4,pic,2,,37,0.592,11.749831199645996,0.8619428308860438
rankine_pic_ppc2_t4,pic,2,,38,0.608,11.713606834411621,0.8592854878666728
rankine_pic_ppc2_t4,pic,2,,39,0.624,11.677685737609863,0.8566503919797828
rankine_pic_ppc2_t4,pic,2,,40,0.64,11.641952514648438,0.8540290781215053
rankine_pic_ppc2_t4,pic,2,,41,0.656,11.606555938720703,0.8514324599794725
rankine_pic_ppc2_t4,pic,2,,42,0.672,11.571404457092285,0.8488538214382183
rankine_pic_ppc2_t4,pic,2,,43,0.6880000000000001,11.536482810974121,0.8462920431451653
rankine_pic_ppc2_t4,pic,2,,44,0.704,11.50169849395752,0.8437403390253112
rankine_pic_ppc2_t4,pic,2,,45,0.72,11.467220306396484,0.8412110919165464
rankine_pic_ppc2_t4,pic,2,,46,0.736,11.432939529418945,0.8386963264317552
rankine_pic_ppc2_t4,pic,2,,47,0.752,11.398940086364746,0.8362021990101145
rankine_pic_ppc2_t4,pic,2,,48,0.768,11.36513614654541,0.8337224132933753
rankine_pic_ppc2_t4,pic,2,,49,0.784,11.331475257873535,0.8312531215070516
rankine_pic_ppc2_t4,pic,2,,50,0.8,11.297866821289062,0.8287876774952135
rankine_pic_ppc2_t4,pic,2,,51,0.8160000000000001,11.264744758605957,0.8263579128467885
rankine_pic_ppc2_t4,pic,2,,52,0.8320000000000001,11.231793403625488,0.8239406709553262
rankine_pic_ppc2_t4,pic,2,,53,0.848,11.199000358581543,0.821535042346857
rankine_pic_ppc2_t4,pic,2,,54,0.864,11.16632080078125,0.8191377389231842
rankine_pic_ppc2_t4,pic,2,,55,0.88,11.133930206298828,0.8167616332389509
rankine_pic_ppc2_t4,pic,2,,56,0.896,11.101666450500488,0.8143948321730194
rankine_pic_ppc2_t4,pic,2,,57,0.912,11.069525718688965,0.8120370558872454
rankine_pic_ppc2_t4,pic,2,,58,0.928,11.037638664245605,0.8096978888380749
rankine_pic_ppc2_t4,pic,2,,59,0.9440000000000001,11.00571060180664,0.807355713528852
rankine_pic_ppc2_t4,pic,2,,60,0.96,10.974139213562012,0.805039703086132
rankine_pic_ppc2_t4,pic,2,,61,0.976,10.942697525024414,0.8027332071403221
rankine_pic_ppc2_t4,pic,2,,62,0.992,10.911273002624512,0.8004279704661621
rankine_pic_ppc2_t4,pic,2,,63,1.008,10.880000114440918,0.7981338573582426
rankine_pic_ppc2_t4,pic,2,,64,1.024,10.848905563354492,0.7958528266835745
rankine_pic_ppc2_t4,pic,2,,65,1.04,10.817916870117188,0.7935795615174139
rankine_pic_ppc2_t4,pic,2,,66,1.056,10.787039756774902,0.7913144816169776
rankine_pic_ppc2_t4,pic,2,,67,1.072,10.756379127502441,0.7890652825312368
rankine_pic_ppc2_t4,pic,2,,68,1.088,10.725922584533691,0.7868310547862222
rankine_pic_ppc2_t4,pic,2,,69,1.104,10.695549011230469,0.7846029135208487
rankine_pic_ppc2_t4,pic,2,,70,1.12,10.665112495422363,0.7823701549260923
rankine_pic_ppc2_t4,pic,2,,71,1.1360000000000001,10.634772300720215,0.7801444622444824
rankine_pic_ppc2_t4,pic,2,,72,1.1520000000000001,10.60468578338623,0.7779373787994762
rankine_pic_ppc2_t4,pic,2,,73,1.168,10.57474422454834,0.7757409292039578
rankine_pic_ppc2_t4,pic,2,,74,1.184,10.544987678527832,0.7735580517584434
rankine_pic_ppc2_t4,pic,2,,75,1.2,10.515264511108398,0.7713776228966928
rankine_pic_ppc2_t4,pic,2,,76,1.216,10.485658645629883,0.7692057990578829
rankine_pic_ppc2_t4,pic,2,,77,1.232,10.456143379211426,0.767040621375003
rankine_pic_ppc2_t4,pic,2,,78,1.248,10.426831245422363,0.764890345073313
rankine_pic_ppc2_t4,pic,2,,79,1.264,10.397669792175293,0.7627511223783277
rankine_pic_ppc2_t4,pic,2,,80,1.28,10.368621826171875,0.7606202248681385
rankine_pic_ppc2_t4,pic,2,,81,1.296,10.339754104614258,0.7585025497102731
rankine_pic_ppc2_t4,pic,2,,82,1.312,10.31091022491455,0.7563866235408102
rankine_pic_ppc2_t4,pic,2,,83,1.328,10.28211784362793,0.754274475186297
rankine_pic_ppc2_t4,pic,2,,84,1.344,10.253544807434082,0.7521784175250876
rankine_pic_ppc2_t4,pic,2,,85,1.36,10.22507095336914,0.7500896356556331
rankine_pic_ppc2_t4,pic,2,,86,1.3760000000000001,10.19667911529541,0.7480068703062835
rankine_pic_ppc2_t4,pic,2,,87,1.3920000000000001,10.16834831237793,0.7459285823672446
rankine_pic_ppc2_t4,pic,2,,88,1.408,10.140219688415527,0.7438651258498598
rankine_pic_ppc2_t4,pic,2,,89,1.424,10.112021446228027,0.7417965622863392
rankine_pic_ppc2_t4,pic,2,,90,1.44,10.084104537963867,0.7397486367859694
rankine_pic_ppc2_t4,pic,2,,91,1.456,10.05609130859375,0.7376936453724531
rankine_pic_ppc2_t4,pic,2,,92,1.472,10.0282564163208,0.7356517363921882
rankine_pic_ppc2_t4,pic,2,,93,1.488,10.000560760498047,0.7336200415041944
rankine_pic_ppc2_t4,pic,2,,94,1.504,9.972823143005371,0.7315852683966121
rankine_pic_ppc2_t4,pic,2,,95,1.52,9.94520092010498,0.7295589603928984
rankine_pic_ppc2_t4,pic,2,,96,1.536,9.917725563049316,0.7275434261577446
rankine_pic_ppc2_t4,pic,2,,97,1.552,9.890336036682129,0.7255341882808403
rankine_pic_ppc2_t4,pic,2,,98,1.568,9.863165855407715,0.7235410410972397
rankine_pic_ppc2_t4,pic,2,,99,1.584,9.83597469329834,0.721546354803845
rankine_pic_ppc2_t4,pic,2,,100,1.6,9.8088960647583,0.7195599237357105
rankine_pic_ppc2_t4,pic,2,,101,1.616,9.781903266906738,0.7175797890258253
rankine_pic_ppc2_t4,pic,2,,102,1.6320000000000001,9.755001068115234,0.7156063004718701
rankine_pic_ppc2_t4,pic,2,,103,1.6480000000000001,9.728142738342285,0.7136360300565756
rankine_pic_ppc2_t4,pic,2,,104,1.6640000000000001,9.701354026794434,0.7116708666874166
rankine_pic_ppc2_t4,pic,2,,105,1.68,9.674762725830078,0.7097201849422312
rankine_pic_ppc2_t4,pic,2,,106,1.696,9.648276329040527,0.7077771987460173
rankine_pic_ppc2_t4,pic,2,,107,1.712,9.62182331085205,0.7058366611335669
rankine_pic_ppc2_t4,pic,2,,108,1.728,9.595516204833984,0.7039068273301405
rankine_pic_ppc2_t4,pic,2,,109,1.744,9.56917667388916,0.7019746149024866
rankine_pic_ppc2_t4,pic,2,,110,1.76,9.543023109436035,0.7000560445843729
rankine_pic_ppc2_t4,pic,2,,111,1.776,9.516841888427734,0.6981354454397122
rankine_pic_ppc2_t4,pic,2,,112,1.792,9.490862846374512,0.6962296777167054
rankine_pic_ppc2_t4,pic,2,,113,1.808,9.464953422546387,0.6943290170398343
rankine_pic_ppc2_t4,pic,2,,114,1.824,9.439127922058105,0.6924345128021404
rankine_pic_ppc2_t4,pic,2,,115,1.84,9.413421630859375,0.6905487535064594
rankine_pic_ppc2_t4,pic,2,,116,1.856,9.38783073425293,0.688671459314647
rankine_pic_ppc2_t4,pic,2,,117,1.872,9.362174034118652,0.6867893379148434
rankine_pic_ppc2_t4,pic,2,,118,1.8880000000000001,9.336780548095703,0.6849265253470046
rankine_pic_ppc2_t4,pic,2,,119,1.9040000000000001,9.31137466430664,0.6830628033051963
rankine_pic_ppc2_t4,pic,2,,120,1.92,9.28608226776123,0.6812074064481844
rankine_pic_ppc2_t4,pic,2,,121,1.936,9.260812759399414,0.6793536886200391
rankine_pic_ppc2_t4,pic,2,,122,1.952,9.2356538772583,0.6775080860980818
rankine_pic_ppc2_t4,pic,2,,123,1.968,9.21054458618164,0.6756661214720018
rankine_pic_ppc2_t4,pic,2,,124,1.984,9.185529708862305,0.6738310828399962
rankine_pic_ppc2_t4,pic,2,,125,2.0,9.160563468933105,0.6719996121443318
rankine_pic_ppc2_t4,pic,2,,126,2.016,9.135676383972168,0.6701739480901642
rankine_pic_ppc2_t4,pic,2,,127,2.032,9.110933303833008,0.6683588479259481
rankine_pic_ppc2_t4,pic,2,,128,2.048,9.086270332336426,0.6665496243627648
rankine_pic_ppc2_t4,pic,2,,129,2.064,9.061773300170898,0.6647525737588637
rankine_pic_ppc2_t4,pic,2,,130,2.08,9.03730583190918,0.6629576919005816
rankine_pic_ppc2_t4,pic,2,,131,2.096,9.012861251831055,0.6611644890711661
rankine_pic_ppc2_t4,pic,2,,132,2.112,8.988541603088379,0.6593804509409803
rankine_pic_ppc2_t4,pic,2,,133,2.128,8.964221954345703,0.6575964128107944
rankine_pic_ppc2_t4,pic,2,,134,2.144,8.939949989318848,0.6558158726574137
rankine_pic_ppc2_t4,pic,2,,135,2.16,8.915780067443848,0.6540428181743961
rankine_pic_ppc2_t4,pic,2,,136,2.176,8.891529083251953,0.6522638171308097
rankine_pic_ppc2_t4,pic,2,,137,2.192,8.867368698120117,0.6504914622431531
rankine_pic_ppc2_t4,pic,2,,138,2.208,8.843374252319336,0.6487312803147788
rankine_pic_ppc2_t4,pic,2,,139,2.224,8.819419860839844,0.6469740366869207
rankine_pic_ppc2_t4,pic,2,,140,2.24,8.795559883117676,0.6452237190531368
rankine_pic_ppc2_t4,pic,2,,141,2.2560000000000002,8.771773338317871,0.643478788303633
rankine_pic_ppc2_t4,pic,2,,142,2.2720000000000002,8.748077392578125,0.6417405037100591
rankine_pic_ppc2_t4,pic,2,,143,2.2880000000000003,8.724458694458008,0.6400078858389097
rankine_pic_ppc2_t4,pic,2,,144,2.3040000000000003,8.700946807861328,0.6382831034358037
rankine_pic_ppc2_t4,pic,2,,145,2.32,8.67746353149414,0.636560419818781
rankine_pic_ppc2_t4,pic,2,,146,2.336,8.65402889251709,0.6348413041380996
rankine_pic_ppc2_t4,pic,2,,147,2.352,8.63056468963623,0.6331200197117989
rankine_pic_ppc2_t4,pic,2,,148,2.368,8.60712718963623,0.6314006941525091
rankine_pic_ppc2_t4,pic,2,,149,2.384,8.58377742767334,0.6296878048705409
rankine_pic_ppc2_t4,pic,2,,150,2.4,8.560592651367188,0.6279870185883187
rankine_pic_ppc2_t4,pic,2,,151,2.416,8.537436485290527,0.6262883310921796
rankine_pic_ppc2_t4,pic,2,,152,2.432,8.514350891113281,0.6245948206017122
rankine_pic_ppc2_t4,pic,2,,153,2.448,8.491292953491211,0.6229033389377918
rankine_pic_ppc2_t4,pic,2,,154,2.464,8.468365669250488,0.6212214417303176
rankine_pic_ppc2_t4,pic,2,,155,2.48,8.445518493652344,0.6195454211238761
rankine_pic_ppc2_t4,pic,2,,156,2.496,8.422713279724121,0.6178724787370233
rankine_pic_ppc2_t4,pic,2,,157,2.512,8.399996757507324,0.616206042587028
rankine_pic_ppc2_t4,pic,2,,158,2.528,8.37726879119873,0.6145387669225997
rankine_pic_ppc2_t4,pic,2,,159,2.544,8.35474967956543,0.6128868123965779
rankine_pic_ppc2_t4,pic,2,,160,2.56,8.33218002319336,0.6112311500151427
rankine_pic_ppc2_t4,pic,2,,161,2.576,8.309687614440918,0.6095811543561319
rankine_pic_ppc2_t4,pic,2,,162,2.592,8.287199974060059,0.6079315084948017
rankine_pic_ppc2_t4,pic,2,,163,2.608,8.26486587524414,0.6062931261187842
rankine_pic_ppc2_t4,pic,2,,164,2.624,8.242670059204102,0.6046648878755017
rankine_pic_ppc2_t4,pic,2,,165,2.64,8.220486640930176,0.6030375591061886
rankine_pic_ppc2_t4,pic,2,,166,2.656,8.198307991027832,0.601410580134556
rankine_pic_ppc2_t4,pic,2,,167,2.672,8.176207542419434,0.5997893378448839
rankine_pic_ppc2_t4,pic,2,,168,2.688,8.154163360595703,0.5981722231678419
rankine_pic_ppc2_t4,pic,2,,169,2.704,8.13221263885498,0.5965619645253382
rankine_pic_ppc2_t4,pic,2,,170,2.72,8.110377311706543,0.594960170986703
rankine_pic_ppc2_t4,pic,2,,171,2.736,8.088699340820312,0.593369920771525
rankine_pic_ppc2_t4,pic,2,,172,2.7520000000000002,8.066885948181152,0.5917697363022202
rankine_pic_ppc2_t4,pic,2,,173,2.7680000000000002,8.045234680175781,0.590181444954053
rankine_pic_ppc2_t4,pic,2,,174,2.7840000000000003,8.02363395690918,0.5885968614612994
rankine_pic_ppc2_t4,pic,2,,175,2.8000000000000003,8.002090454101562,0.587016475540712
rankine_pic_ppc2_t4,pic,2,,176,2.816,7.980650424957275,0.5854436802297919
rankine_pic_ppc2_t4,pic,2,,177,2.832,7.959322929382324,0.583879140144132
rankine_pic_ppc2_t4,pic,2,,178,2.848,7.937960147857666,0.5823120115556364
rankine_pic_ppc2_t4,pic,2,,179,2.864,7.9166107177734375,0.5807458624006461
rankine_pic_ppc2_t4,pic,2,,180,2.88,7.895303726196289,0.5791828264450125
rankine_pic_ppc2_t4,pic,2,,181,2.896,7.874109745025635,0.5776280806944072
rankine_pic_ppc2_t4,pic,2,,182,2.912,7.852986812591553,0.5760785469292415
rankine_pic_ppc2_t4,pic,2,,183,2.928,7.831968307495117,0.5745366737332794
rankine_pic_ppc2_t4,pic,2,,184,2.944,7.810952663421631,0.5729950104159255
rankine_pic_ppc2_t4,pic,2,,185,2.96,7.790029048919678,0.5714600981938057
rankine_pic_ppc2_t4,pic,2,,186,2.976,7.769123554229736,0.5699265152028719
rankine_pic_ppc2_t4,pic,2,,187,2.992,7.748302936553955,0.5683991586106512
rankine_pic_ppc2_t4,pic,2,,188,3.008,7.727483749389648,0.5668719069577347
rankine_pic_ppc2_t4,pic,2,,189,3.024,7.706855773925781,0.5653586821918071
rankine_pic_ppc2_t4,pic,2,,190,3.04,7.686220645904541,0.5638449327293586
rankine_pic_ppc2_t4,pic,2,,191,3.056,7.665655136108398,0.5623362903130459
rankine_pic_ppc2_t4,pic,2,,192,3.072,7.64506196975708,0.560825619070186
rankine_pic_ppc2_t4,pic,2,,193,3.088,7.624550819396973,0.5593209643474311
rankine_pic_ppc2_t4,pic,2,,194,3.104,7.604133605957031,0.5578232006389824
rankine_pic_ppc2_t4,pic,2,,195,3.12,7.583810806274414,0.5563323629246081
rankine_pic_ppc2_t4,pic,2,,196,3.136,7.56350564956665,0.5548428194616516
rankine_pic_ppc2_t4,pic,2,,197,3.152,7.543200492858887,0.5533532759986951
rankine_pic_ppc2_t4,pic,2,,198,3.168,7.522917747497559,0.5518653765848371
rankine_pic_ppc2_t4,pic,2,,199,3.184,7.502756118774414,0.5503863620320643
rankine_pic_ppc2_t4,pic,2,,200,3.2,7.482631206512451,0.5489100409214315
rankine_pic_ppc2_t4,pic,2,,201,3.216,7.46267032623291,0.5474457528510085
rankine_pic_ppc2_t4,pic,2,,202,3.232,7.442645072937012,0.5459767425118985
rankine_pic_ppc2_t4,pic,2,,203,3.248,7.422638893127441,0.5445091313635106
rankine_pic_ppc2_t4,pic,2,,204,3.2640000000000002,7.402660369873047,0.5430435490416697
rankine_pic_ppc2_t4,pic,2,,205,3.2800000000000002,7.382951259613037,0.5415977302887782
rankine_pic_ppc2_t4,pic,2,,206,3.2960000000000003,7.363262176513672,0.5401533806861449
rankine_pic_ppc2_t4,pic,2,,207,3.3120000000000003,7.343533992767334,0.5387061627425314
rankine_pic_ppc2_t4,pic,2,,208,3.3280000000000003,7.323887348175049,0.5372649263392546
rankine_pic_ppc2_t4,pic,2,,209,3.344,7.304288864135742,0.5358272228925511
rankine_pic_ppc2_t4,pic,2,,210,3.36,7.2846903800964355,0.5343895194458477
rankine_pic_ppc2_t4,pic,2,,211,3.376,7.265222549438477,0.5329614004555905
rankine_pic_ppc2_t4,pic,2,,212,3.392,7.245774269104004,0.5315347156358234
rankine_pic_ppc2_t4,pic,2,,213,3.408,7.22637939453125,0.5301119485500781
rankine_pic_ppc2_t4,pic,2,,214,3.424,7.207037925720215,0.5286930991983546
rankine_pic_ppc2_t4,pic,2,,215,3.44,7.187778949737549,0.5272803013465042
rankine_pic_ppc2_t4,pic,2,,216,3.456,7.168703556060791,0.5258809707053538
rankine_pic_ppc2_t4,pic,2,,217,3.472,7.149598121643066,0.524479436338816
rankine_pic_ppc2_t4,pic,2,,218,3.488,7.130529403686523,0.5230805954144182
rankine_pic_ppc2_t4,pic,2,,219,3.504,7.111462116241455,0.5216818594293247
rankine_pic_ppc2_t4,pic,2,,220,3.52,7.09251070022583,0.5202916235278677
rankine_pic_ppc2_t4,pic,2,,221,3.536,7.073624134063721,0.5189061448748659
rankine_pic_ppc2_t4,pic,2,,222,3.552,7.0547099113464355,0.5175186373953169
rankine_pic_ppc2_t4,pic,2,,223,3.568,7.035828113555908,0.5161335085399955
rankine_pic_ppc2_t4,pic,2,,224,3.584,7.017043113708496,0.5147554805775887
rankine_pic_ppc2_t4,pic,2,,225,3.6,6.998291969299316,0.5133799361787136
rankine_pic_ppc2_t4,pic,2,,226,3.616,6.979490280151367,0.512000683924425
rankine_pic_ppc2_t4,pic,2,,227,3.632,6.960854530334473,0.5106336046294184
rankine_pic_ppc2_t4,pic,2,,228,3.648,6.942266464233398,0.5092700233112171
rankine_pic_ppc2_t4,pic,2,,229,3.664,6.923839569091797,0.5079182651546172
rankine_pic_ppc2_t4,pic,2,,230,3.68,6.905345439910889,0.5065615748507221
rankine_pic_ppc2_t4,pic,2,,231,3.696,6.886900901794434,0.5052085224427043
rankine_pic_ppc2_t4,pic,2,,232,3.712,6.868489742279053,0.5038579186184503
rankine_pic_ppc2_t4,pic,2,,233,3.728,6.850212097167969,0.5025171091292507
rankine_pic_ppc2_t4,pic,2,,234,3.744,6.831912040710449,0.5011746555909528
rankine_pic_ppc2_t4,pic,2,,235,3.7600000000000002,6.813723087310791,0.49984035233861085
rankine_pic_ppc2_t4,pic,2,,236,3.7760000000000002,6.795497417449951,0.498503355644129
rankine_pic_ppc2_t4,pic,2,,237,3.7920000000000003,6.7774338722229,0.49717825207078475
rankine_pic_ppc2_t4,pic,2,,238,3.8080000000000003,6.759273052215576,0.49584601262475797
rankine_pic_ppc2_t4,pic,2,,239,3.8240000000000003,6.741204738616943,0.4945205592537332
rankine_pic_ppc2_t4,pic,2,,240,3.84,6.723203182220459,0.49320000305023576
rankine_pic_ppc2_t4,pic,2,,241,3.856,6.705240249633789,0.49188228020795055
rankine_pic_ppc2_t4,pic,2,,242,3.872,6.687332630157471,0.4905686150187593
rankine_pic_ppc2_t4,pic,2,,243,3.888,6.669425010681152,0.4892549498295681
rankine_pic_ppc2_t4,pic,2,,244,3.904,6.651619911193848,0.48794880529050805
rankine_pic_ppc2_t4,pic,2,,245,3.92,6.633970260620117,0.4866540641558329
rankine_pic_ppc2_t4,pic,2,,246,3.936,6.61620569229126,0.4853508928970573
rankine_pic_ppc2_t4,pic,2,,247,3.952,6.598554611206055,0.484056046823078
rankine_pic_ppc2_t4,pic,2,,248,3.968,6.580963134765625,0.4827655732201052
rankine_pic_ppc2_t4,pic,2,,249,3.984,6.56339693069458,0.4814769535448392
rankine_pic_ppc2_t4,pic,2,,250,4.0,6.545962333679199,0.48019798828555554
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0,0.0,13.63179874420166,1.0
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1,0.016,13.584095001220703,0.9965005540445462
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,2,0.032,13.579943656921387,0.9961960201838859
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,3,0.048,13.575308799743652,0.9958560168384208
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,4,0.064,13.57103443145752,0.9955424581976031
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,5,0.08,13.567427635192871,0.9952778712320581
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,6,0.096,13.564498901367188,0.995063025496683
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,7,0.112,13.561929702758789,0.994874554506419
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,8,0.128,13.559427261352539,0.9946909806836823
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,9,0.14400000000000002,13.557355880737305,0.9945390285712646
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,10,0.16,13.555729866027832,0.9944197475622075
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,11,0.176,13.554549217224121,0.9943331376565109
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,12,0.192,13.553495407104492,0.9942558323691161
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,13,0.20800000000000002,13.552532196044922,0.9941851732376511
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,14,0.224,13.551308631896973,0.9940954151528297
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,15,0.24,13.549949645996094,0.9939957228138817
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,16,0.256,13.548365592956543,0.993879520024413
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,17,0.272,13.54699420928955,0.9937789182114957
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,18,0.28800000000000003,13.546393394470215,0.9937348437037502
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,19,0.304,13.546143531799316,0.993716514305291
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,20,0.32,13.545711517333984,0.9936848226354359
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,21,0.336,13.545149803161621,0.9936436164686707
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,22,0.352,13.544856071472168,0.9936220689315507
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,23,0.368,13.544636726379395,0.9936059782382468
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,24,0.384,13.544074058532715,0.9935647021119455
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,25,0.4,13.542868614196777,0.9934762732583101
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,26,0.41600000000000004,13.541566848754883,0.9933807784915283
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,27,0.432,13.54062557220459,0.9933117284293937
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,28,0.448,13.54005241394043,0.9932696827481953
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,29,0.464,13.53947925567627,0.9932276370669968
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,30,0.48,13.538710594177246,0.9931712496808971
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,31,0.496,13.537595748901367,0.9930894669831916
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,32,0.512,13.536779403686523,0.9930295816202866
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,33,0.528,13.536277770996094,0.9929927829042959
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,34,0.544,13.535747528076172,0.9929538854022222
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,35,0.56,13.535043716430664,0.9929022552645775
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,36,0.5760000000000001,13.534196853637695,0.9928401311965173
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,37,0.592,13.533611297607422,0.9927971760413494
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,38,0.608,13.53313159942627,0.9927619863946892
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,39,0.624,13.532233238220215,0.9926960845116793
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,40,0.64,13.531177520751953,0.9926186393052122
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,41,0.656,13.530491828918457,0.9925683383987536
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,42,0.672,13.530110359191895,0.992540354584312
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,43,0.6880000000000001,13.52956771850586,0.9925005476082689
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,44,0.704,13.529118537902832,0.9924675966667639
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,45,0.72,13.528739929199219,0.9924398227309307
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,46,0.736,13.528604507446289,0.9924298884768039
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,47,0.752,13.52874755859375,0.9924403824072194
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,48,0.768,13.527907371520996,0.992378748055912
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,49,0.784,13.526190757751465,0.9922528208909249
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,50,0.8,13.52440357208252,0.9921217167202662
