run,method,ppc,flip_coef,r,v_theta_sim
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.3674,1.4832368491313028
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.385133333333333,1.458493026610556
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4028666666666667,1.4303979342939666
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4206000000000003,1.398959702891469
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4383333333333335,1.3626254194429994
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4560666666666666,1.3170853525684978
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4737999999999998,1.263309333954031
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.4915333333333334,1.2043243448373049
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.509266666666667,1.135952795035014
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.527,1.057886362918779
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.5447333333333333,0.9721675219196448
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.5624666666666664,0.8789253902440605
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.5802,0.7761192620565637
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.5979333333333336,0.6614595615641131
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.615666666666667,0.537623218010379
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.6334,0.40891060709152965
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2.651133333333333,0.20688630012493428
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.008866666666666667,0.03197951029338517
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.0266,0.07620459308279433
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.044333333333333336,0.11966747458332987
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.062066666666666666,0.15993424124971228
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.07980000000000001,0.19591524321607007
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.09753333333333333,0.23338666943389372
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.11526666666666666,0.2752556415745374
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.133,0.32003712301768683
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.15073333333333333,0.3669945932435595
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.16846666666666665,0.4178780821549326
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.1862,0.45873983474932845
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.20393333333333333,0.49990176588074176
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.22166666666666668,0.5434526572723148
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.2394,0.5837656074672463
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.2571333333333333,0.6250372876309581
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.2748666666666667,0.6691637057628108
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.29259999999999997,0.7130027209617845
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.31033333333333335,0.7580237924185628
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.3280666666666667,0.8036880517932454
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.3458,0.8432797383732961
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.3635333333333334,0.8854310431416322
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.38126666666666664,0.9278533774779159
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.399,0.9668961382811943
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.4167333333333333,1.0133576603363281
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.43446666666666667,1.0591537695683395
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.45220000000000005,1.1014975705103596
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.4699333333333333,1.1454812356235335
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.4876666666666667,1.1886561989805153
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5054,1.2319103218187462
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5231333333333333,1.274313719004178
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5408666666666666,1.3125919325488238
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5586,1.3567062973676436
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5763333333333334,1.4021494404475832
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.5940666666666667,1.4476452408837865
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.6118,1.4916627020128592
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.6295333333333333,1.533736508753416
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.6472666666666667,1.5771718443822613
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.665,1.6215254620931585
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.6827333333333334,1.6650136670711495
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7004666666666667,1.7052490603324202
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7182,1.7479767824344987
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7359333333333333,1.7912618273595589
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7536666666666667,1.834062709646397
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7714000000000001,1.8790490701349944
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.7891333333333334,1.9252641124576857
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8068666666666666,1.966708218401062
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8246,2.0090207532693034
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8423333333333334,2.050880209462699
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8600666666666666,2.093562758916668
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8778,2.1372234590669095
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.8955333333333333,2.1784645390216855
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.9132666666666667,2.2201943133790953
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.931,2.264171844892355
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.9487333333333333,2.3060450065123987
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.9664666666666667,2.3461063889031397
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0.9842,2.3853820643476276
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0019333333333333,2.4220726704810422
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0196666666666667,2.456453097298344
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0373999999999999,2.4914850375566817
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0551333333333335,2.523817567573498
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0728666666666666,2.554513329343363
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.0906,2.582130298764918
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.1083333333333334,2.6060327497917526
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.1260666666666665,2.627196738721182
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.1438000000000001,2.6450730066042607
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.1615333333333333,2.65869574024053
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.1792666666666667,2.667826522919857
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.197,2.6736794399314827
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.2147333333333332,2.675870148661464
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.2324666666666668,2.674149582673559
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.2502,2.66897085291339
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.2679333333333334,2.6602506964405803
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.2856666666666667,2.6482693341284405
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3034,2.6334249863077317
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3211333333333335,2.616908983838519
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3388666666666666,2.5975000128779495
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3566,2.576156760057432
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3743333333333334,2.5532257218069514
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.3920666666666666,2.528118578863362
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.4098000000000002,2.5025599681211865
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.4275333333333333,2.4771656835135247
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.4452666666666667,2.452367063580858
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.463,2.4273887184290914
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.4807333333333332,2.401345723055391
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.4984666666666668,2.3753323707528633
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.5162,2.3493140589111006
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.5339333333333334,2.3239535633174544
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.5516666666666667,2.298815388374383
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.5694,2.274500692255507
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.5871333333333335,2.2496030390149593
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6048666666666667,2.225272712613179
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6226,2.2023968630654784
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6403333333333334,2.1799443118268136
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6580666666666666,2.1575192009356003
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6758000000000002,2.134759440781269
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.6935333333333333,2.111755130151684
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.7112666666666665,2.0905704025342784
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.729,2.0700476861372072
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.7467333333333332,2.049077298810759
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.7644666666666668,2.029238449850011
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.7822,2.0097365623418453
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.7999333333333332,1.9906088834023905
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.8176666666666668,1.9712419085059694
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.8354,1.9523127847145683
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.8531333333333335,1.9338348132898513
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.8708666666666667,1.9155181581805671
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.8885999999999998,1.898032721153291
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.9063333333333334,1.8805133247541135
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.9240666666666666,1.8635777141508587
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.9418000000000002,1.8471582469983805
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.9595333333333333,1.8309585358740326
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.9772666666666665,1.8143517982185209
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1.995,1.7980690072795835
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.0127333333333333,1.7825774906009968
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.0304666666666664,1.7669227270291585
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.0482,1.7511701450104684
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.0659333333333336,1.736411930484513
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.083666666666667,1.7224243620518482
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.1014,1.7081525190374094
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.119133333333333,1.6936379786854021
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.1368666666666667,1.6798794800997292
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.1546000000000003,1.6661945420507065
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.1723333333333334,1.6526098052737992
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.1900666666666666,1.6387412386094238
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.2077999999999998,1.6249332970535337
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.2255333333333334,1.6115200813958512
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.243266666666667,1.5983295073451609
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.261,1.5849412515196932
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.2787333333333333,1.5713579722235724
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.2964666666666664,1.5565696839400494
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.3142,1.5401993264599259
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.3319333333333336,1.52252209497506
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.349666666666667,1.5039492289607121
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.3674,1.4823008725475237
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.385133333333333,1.4581136693586052
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4028666666666667,1.4301155811474293
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4206000000000003,1.397769275490114
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4383333333333335,1.3615250177118008
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4560666666666666,1.3160359664640269
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4737999999999998,1.262370556063451
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.4915333333333334,1.2030082707927252
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.509266666666667,1.1324040237604391
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.527,1.0546854374381096
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.5447333333333333,0.968866639231077
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.5624666666666664,0.8754820407366735
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.5802,0.7743292044116002
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.5979333333333336,0.6612556918665976
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.615666666666667,0.5413655659739743
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.6334,0.4148676307337638
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2.651133333333333,0.2122365180728185
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.008866666666666667,0.03213435740322388
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.0266,0.07620977759182429
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.044333333333333336,0.11806455073802695
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.062066666666666666,0.15955132214787981
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.07980000000000001,0.19578403766313324
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.09753333333333333,0.23145043880786378
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.11526666666666666,0.2781483076808233
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.133,0.3246274257186224
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.15073333333333333,0.3692383065619591
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.16846666666666665,0.4175058016856383
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.1862,0.45666479322527437
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.20393333333333333,0.49742078441339793
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.22166666666666668,0.5430625051029827
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.2394,0.5840301226421539
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.2571333333333333,0.6269879970567299
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.2748666666666667,0.6705085379155429
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.29259999999999997,0.713228224780613
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.31033333333333335,0.7590215555904763
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.3280666666666667,0.802916434750226
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.3458,0.8427577979665627
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.3635333333333334,0.884491175963071
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.38126666666666664,0.9270702430276282
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.399,0.9676197258337123
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.4167333333333333,1.0130330429958545
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.43446666666666667,1.0583187298365009
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.45220000000000005,1.1007747394716778
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.4699333333333333,1.1452441685837493
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.4876666666666667,1.1893449815796024
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5054,1.2334261081010598
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5231333333333333,1.2752608750108452
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5408666666666666,1.313520371832234
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5586,1.356273170533951
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5763333333333334,1.4032112489487278
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.5940666666666667,1.446717471925388
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.6118,1.4907919220560149
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.6295333333333333,1.5332403840938549
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.6472666666666667,1.5763391333184888
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.665,1.6203935612443976
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.6827333333333334,1.6636168093923391
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7004666666666667,1.7045832271988781
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7182,1.74695581531366
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7359333333333333,1.7903766678739799
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7536666666666667,1.8331029200979043
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7714000000000001,1.8789726479167372
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.7891333333333334,1.9241750517043121
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8068666666666666,1.9666053047009266
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8246,2.0090380975471747
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8423333333333334,2.0512310353618406
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8600666666666666,2.0925877929156913
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8778,2.1372919315694117
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.8955333333333333,2.179559458254412
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.9132666666666667,2.2202027532600006
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.931,2.2641632242239367
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.9487333333333333,2.3058478538880616
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.9664666666666667,2.3458302885191493
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0.9842,2.385481988622319
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0019333333333333,2.42238631804328
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0196666666666667,2.4567094144891124
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0373999999999999,2.4918777435727875
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0551333333333335,2.5257886075579217
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0728666666666666,2.555938276881933
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.0906,2.58288401721288
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.1083333333333334,2.6065876546578224
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.1260666666666665,2.627814732428149
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.1438000000000001,2.6452272627993407
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.1615333333333333,2.659093804179917
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.1792666666666667,2.668936162483661
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.197,2.6748575008381237
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.2147333333333332,2.677226721057611
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.2324666666666668,2.675359664168989
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.2502,2.669907930723027
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.2679333333333334,2.6608865642136887
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.2856666666666667,2.6487744528949446
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3034,2.634378427518606
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3211333333333335,2.6178079270152375
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3388666666666666,2.5981768900978643
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3566,2.5769678462503567
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3743333333333334,2.554224557904811
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.3920666666666666,2.528706705548228
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.4098000000000002,2.5031950212445384
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.4275333333333333,2.477161422908165
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.4452666666666667,2.4523821395107688
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.463,2.427300186860401
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.4807333333333332,2.4016333642438683
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.4984666666666668,2.375049348227511
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.5162,2.3494655877583894
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.5339333333333334,2.3235077153679278
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.5516666666666667,2.298551715655628
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.5694,2.27387811107272
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.5871333333333335,2.249123884477684
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6048666666666667,2.22502441668438
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6226,2.202515311704998
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6403333333333334,2.1802238347382663
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6580666666666666,2.157116062945756
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6758000000000002,2.134350967425378
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.6935333333333333,2.1119191138870934
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.7112666666666665,2.090947747668161
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.729,2.070465106301856
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.7467333333333332,2.0495615010890647
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.7644666666666668,2.029457870179834
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.7822,2.009820439530881
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.7999333333333332,1.9908845034385183
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.8176666666666668,1.9719335914592253
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.8354,1.9525822907709622
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.8531333333333335,1.9339750267344873
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.8708666666666667,1.9156414861179565
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.8885999999999998,1.8977784648363993
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.9063333333333334,1.8803005506369574
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.9240666666666666,1.8634491331563487
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.9418000000000002,1.847106679545428
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.9595333333333333,1.830647430409376
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.9772666666666665,1.8144491834584333
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1.995,1.7982098957719552
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.0127333333333333,1.7829869190726177
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.0304666666666664,1.7672088711063711
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.0482,1.7516595607164092
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.0659333333333336,1.7368227073008855
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.083666666666667,1.722777712852143
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.1014,1.708137562700373
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2.119133333333333,1.6936480316091291
