run,method,ppc,flip_coef,sample,time,sigma_sq,sigma_sq_excess
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,48,0.768,0.8039112648610344,0.08362114113981434
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,49,0.784,0.8030131214386549,0.08272299771743485
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,50,0.8,0.8036462803841067,0.08335615666288665
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,51,0.8160000000000001,0.804533550421106,0.08424342669988594
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,52,0.8320000000000001,0.8074150566836114,0.08712493296239132
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,53,0.848,0.8072766657135931,0.0869865419923731
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,54,0.864,0.8064509274370433,0.08616080371582324
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,55,0.88,0.8073130594553577,0.08702293573413766
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,56,0.896,0.8086388014064688,0.08834867768524879
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,57,0.912,0.8105817483820094,0.09029162466078933
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,58,0.928,0.8126228871962905,0.09233276347507047
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,59,0.9440000000000001,0.8147829981559181,0.09449287443469812
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,60,0.96,0.8178582412372509,0.0975681175160309
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,61,0.976,0.8206771891427911,0.10038706542157105
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,62,0.992,0.8194487625650003,0.09915863884378029
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,63,1.008,0.8166973453096971,0.09640722158847703
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,64,1.024,0.8160236478982786,0.0957335241770586
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,65,1.04,0.8196611425948225,0.09937101887360245
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,66,1.056,0.823430615752898,0.10314049203167797
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,67,1.072,0.8232109263660397,0.10292080264481962
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,68,1.088,0.8216346000378268,0.10134447631660681
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,69,1.104,0.8216291265686212,0.10133900284740116
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,70,1.12,0.8200714855153554,0.09978136179413533
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,71,1.1360000000000001,0.8194142642123486,0.09912414049112861
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,72,1.1520000000000001,0.8209088353970793,0.10061871167585923
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,73,1.168,0.8206476207411403,0.10035749701992025
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,74,1.184,0.8225798997134863,0.1022897759922663
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,75,1.2,0.8248681107034053,0.10457798698218523
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,76,1.216,0.8253246519038592,0.10503452818263914
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,77,1.232,0.8260331689483161,0.1057430452270961
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,78,1.248,0.8259383255533913,0.10564820183217127
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,79,1.264,0.827495287534464,0.10720516381324396
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,80,1.28,0.8251875361561631,0.1048974124349431
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,81,1.296,0.8244026745957477,0.10411255087452764
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,82,1.312,0.8239398935895577,0.10364976986833763
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,83,1.328,0.823272214093138,0.10298209037191797
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,84,1.344,0.8224876916670618,0.10219756794584178
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,85,1.36,0.8227895583723989,0.10249943465117883
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,86,1.3760000000000001,0.8259292287488296,0.10563910502760954
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,87,1.3920000000000001,0.8280300894370161,0.10773996571579603
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,88,1.408,0.8285116342832307,0.10822151056201068
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,89,1.424,0.8304543993817823,0.1101642756605623
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,90,1.44,0.8329051488929549,0.11261502517173483
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,91,1.456,0.8361234033659339,0.1158332796447139
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,92,1.472,0.837048243286568,0.11675811956534798
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,93,1.488,0.8390387594835471,0.11874863576232708
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,94,1.504,0.8406139740097786,0.12032385028855852
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,95,1.52,0.8434664263977224,0.12317630267650237
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,96,1.536,0.8439760406613597,0.12368591694013964
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,97,1.552,0.8447262672450561,0.12443614352383603
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,98,1.568,0.8467189024256129,0.12642877870439284
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,99,1.584,0.846977604433338,0.126687480712118
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,100,1.6,0.846552123240925,0.12626199951970496
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,101,1.616,0.8500352510772977,0.12974512735607768
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,102,1.6320000000000001,0.8544642938068081,0.13417417008558807
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,103,1.6480000000000001,0.853817556767522,0.133527433046302
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,104,1.6640000000000001,0.8515809120992275,0.13129078837800745
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,105,1.68,0.8538581042807083,0.13356798055948826
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,106,1.696,0.861609412446458,0.1413192887252379
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,107,1.712,0.8633563841833987,0.14306626046217863
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,108,1.728,0.8613614318843424,0.1410713081631224
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,109,1.744,0.8577826602435931,0.13749253652237303
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,110,1.76,0.8553113162102354,0.13502119248901534
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,111,1.776,0.8568616262943786,0.13657150257315853
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,112,1.792,0.8560687711123653,0.1357786473911453
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,113,1.808,0.8558705289221555,0.1355804052009355
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,114,1.824,0.8516222379720015,0.1313321142507815
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,115,1.84,0.8457740798734321,0.12548395615221208
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,116,1.856,0.846492046787235,0.12620192306601496
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,117,1.872,0.8564809331587651,0.13619080943754502
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,118,1.8880000000000001,0.8690270046668152,0.14873688094559512
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,119,1.9040000000000001,0.8635208479087727,0.14323072418755267
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,120,1.92,0.8609094061143885,0.14061928239316845
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,121,1.936,0.8695437461222998,0.14925362240107976
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,122,1.952,0.8781512193810282,0.15786109565980821
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,123,1.968,0.8750210701102562,0.15473094638903617
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,124,1.984,0.8664501039616356,0.14615998024041554
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,125,2.0,0.862456399036967,0.142166275315747
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,126,2.016,0.8642135335047092,0.14392340978348916
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,127,2.032,0.8667928905455555,0.1465027668243355
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,128,2.048,0.8669313415238574,0.1466412178026374
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,129,2.064,0.8681973754825876,0.14790725176136754
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,130,2.08,0.8686698734335613,0.14837974971234125
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,131,2.096,0.8696061249516407,0.14931600123042066
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,132,2.112,0.869550284706911,0.14926016098569095
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,133,2.128,0.8716348338581715,0.1513447101369515
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,134,2.144,0.8727424764864592,0.15245235276523916
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,135,2.16,0.8753966491763339,0.15510652545511383
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,136,2.176,0.8804285204450619,0.1601383967238419
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,137,2.192,0.8849404929886673,0.16465036926744725
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,138,2.208,0.8853439193140493,0.1650537955928293
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,139,2.224,0.8861037348647407,0.16581361114352067
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,140,2.24,0.8895926819162755,0.16930255819505546
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,141,2.2560000000000002,0.89327485752936,0.17298473380813995
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,142,2.2720000000000002,0.8902968514529453,0.17000672773172532
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,143,2.2880000000000003,0.8883803193798391,0.16809019565861905
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,144,2.3040000000000003,0.8908304855254844,0.17054036180426435
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,145,2.32,0.8927821493964742,0.17249202567525412
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,146,2.336,0.8916892893301614,0.17139916560894142
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,147,2.352,0.8906919333824939,0.17040180966127383
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,148,2.368,0.8869874691789285,0.16669734545770842
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,149,2.384,0.885414090869294,0.16512396714807398
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,150,2.4,0.8862479461483389,0.16595782242711887
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,151,2.416,0.8883175653523011,0.16802744163108108
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,152,2.432,0.8905554387484139,0.1702653150271939
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,153,2.448,0.8918285134248278,0.1715383897036078
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,154,2.464,0.8881347861705196,0.16784466244929952
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,155,2.48,0.8805906451689594,0.16030052144773932
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,156,2.496,0.8788663895840726,0.15857626586285256
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,157,2.512,0.8835559534101729,0.16326582968895287
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,158,2.528,0.8905970616838891,0.17030693796266905
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,159,2.544,0.8970486668459268,0.17675854312470674
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,160,2.56,0.8969618231379424,0.17667169941672234
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,161,2.576,0.8928486031124521,0.17255847939123203
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,162,2.592,0.8897377052656769,0.16944758154445683
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,163,2.608,0.8879859520676799,0.1676958283464599
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,164,2.624,0.8900222032486493,0.1697320795274293
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,165,2.64,0.892675649034052,0.17238552531283202
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,166,2.656,0.8914427567420513,0.17115263302083128
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,167,2.672,0.8875100641954786,0.1672199404742586
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,168,2.688,0.8872044747319756,0.16691435101075558
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,169,2.704,0.8897783690011513,0.16948824527993123
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,170,2.72,0.8943296385093358,0.17403951478811575
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,171,2.736,0.8985150285841105,0.17822490486289044
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,172,2.7520000000000002,0.9006665692790722,0.18037644555785215
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,173,2.7680000000000002,0.8982533291051098,0.17796320538388977
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,174,2.7840000000000003,0.9034397930773772,0.18314966935615717
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,175,2.8000000000000003,0.9026260691226949,0.1823359454014749
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,176,2.816,0.9016479271491886,0.1813578034279686
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,177,2.832,0.9021550060982347,0.1818648823770147
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,178,2.848,0.9016760541974839,0.18138593047626383
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,179,2.864,0.901327897020594,0.18103777329937398
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,180,2.88,0.8981366764493705,0.17784655272815042
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,181,2.896,0.896629728002778,0.17633960428155793
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,182,2.912,0.8985551067876203,0.17826498306640026
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,183,2.928,0.8967406666721957,0.17645054295097562
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,184,2.944,0.8991516779781016,0.17886155425688155
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,185,2.96,0.899485004088514,0.17919488036729392
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,186,2.976,0.8947682316887917,0.17447810796757168
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,187,2.992,0.8988247556290604,0.17853463190784036
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,188,3.008,0.9076582750471359,0.1873681513259159
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,189,3.024,0.9154148922072552,0.19512476848603522
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,190,3.04,0.9201289762525238,0.19983885253130373
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,191,3.056,0.9177395098660919,0.19744938614487184
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,192,3.072,0.9124831447029128,0.19219302098169277
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,193,3.088,0.9121235160086291,0.19183339228740903
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,194,3.104,0.9119226750093886,0.19163255128816858
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,195,3.12,0.9142076577062582,0.1939175339850382
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,196,3.136,0.9131852446269524,0.19289512090573235
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,197,3.152,0.9122510887296302,0.1919609650084102
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,198,3.168,0.9069647594130209,0.18667463569180087
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,199,3.184,0.9052663407827777,0.18497621706155765
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,200,3.2,0.9054020993380092,0.18511197561678916
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,201,3.216,0.9063948833338407,0.18610475961262063
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,202,3.232,0.9074738725167639,0.1871837487955439
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,203,3.248,0.9119899110522216,0.19169978733100157
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,204,3.2640000000000002,0.9220838807929959,0.20179375707177583
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,205,3.2800000000000002,0.9268621799495641,0.20657205622834407
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,206,3.2960000000000003,0.9292872418483094,0.20899711812708932
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,207,3.3120000000000003,0.9349940677082916,0.2147039439870716
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,208,3.3280000000000003,0.9378831358280465,0.21759301210682647
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,209,3.344,0.9384944039745221,0.21820428025330207
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,210,3.36,0.9396439202994799,0.21935379657825982
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,211,3.376,0.9439565977675053,0.22366647404628526
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,212,3.392,0.951352326128678,0.231062202407458
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,213,3.408,0.9524590718008669,0.23216894807964683
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,214,3.424,0.9481127436360658,0.22782261991484576
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,215,3.44,0.9397998474329635,0.2195097237117435
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,216,3.456,0.9336026964763261,0.21331257275510607
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,217,3.472,0.9325479964617256,0.21225787274050556
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,218,3.488,0.935106213438955,0.21481608971773491
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,219,3.504,0.9379649853192328,0.21767486159801275
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,220,3.52,0.9428805931099856,0.2225904693887656
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,221,3.536,0.9473049369832718,0.22701481326205175
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,222,3.552,0.9467105618006966,0.22642043807947654
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,223,3.568,0.9466483738326248,0.22635825011140476
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,224,3.584,0.9453571653356622,0.22506704161444213
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,225,3.6,0.9468325513857363,0.22654242766451627
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,226,3.616,0.9513414728963168,0.23105134917509673
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,227,3.632,0.9520623030238701,0.23177217930265004
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,228,3.648,0.957462624460224,0.23717250073900398
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,229,3.664,0.969509255029408,0.24921913130818796
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,230,3.68,0.9776712533252668,0.2573811296040468
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,231,3.696,0.9753539437986078,0.2550638200773878
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,232,3.712,0.9771976325745881,0.2569075088533681
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,233,3.728,0.9840855123612253,0.2637953886400053
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,234,3.744,0.991908395317125,0.271618271595905
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,235,3.7600000000000002,0.9940005699715023,0.2737104462502823
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,236,3.7760000000000002,0.989054469057036,0.26876434533581595
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,237,3.7920000000000003,0.9876975303082072,0.26740740658698714
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,238,3.8080000000000003,0.9887383682651465,0.26844824454392646
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,239,3.8240000000000003,0.983532036294721,0.26324191257350094
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,240,3.84,0.9782978126365228,0.2580076889153028
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,241,3.856,0.9760953569589371,0.2558052332377171
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,242,3.872,0.9791826336067184,0.2588925098854984
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,243,3.888,0.9851824406297711,0.2648923169085511
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,244,3.904,0.990078562890683,0.26978843916946293
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,245,3.92,0.9895258407851963,0.2692357170639763
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,246,3.936,0.9917544799288445,0.27146435620762444
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,247,3.952,0.9964477544282708,0.2761576307070508
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,248,3.968,1.0042337489747684,0.2839436252535483
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,249,3.984,1.0098658960097573,0.28957577228853726
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,250,4.0,1.0086958081661375,0.28840568444491743
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0,0.0,0.72029012372122,0.0
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1,0.016,0.7677976244751972,0.04750750075397714
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2,0.032,0.7701580829525715,0.049867959231351455
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,3,0.048,0.7706052824277134,0.05031515870649339
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,4,0.064,0.7735888851213484,0.05329876140012835
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,5,0.08,0.7745064416610414,0.0542163179398214
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,6,0.096,0.7758905196309913,0.05560039590977128
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,7,0.112,0.7772873229737443,0.05699719925252422
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,8,0.128,0.7783757464998582,0.05808562277863816
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,9,0.14400000000000002,0.7792664750562394,0.05897635133501933
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,10,0.16,0.7800063988111263,0.05971627508990629
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,11,0.176,0.7807867853017219,0.06049666158050182
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,12,0.192,0.7814353290916798,0.061145205370459754
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,13,0.20800000000000002,0.7819953754942236,0.06170525177300357
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,14,0.224,0.7824227187592266,0.06213259503800661
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,15,0.24,0.7827054707988526,0.06241534707763252
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,16,0.256,0.782899763618948,0.06260963989772794
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,17,0.272,0.7833449382812147,0.06305481455999462
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,18,0.28800000000000003,0.7834973418292125,0.06320721810799246
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,19,0.304,0.7839035353315057,0.06361341161028566
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,20,0.32,0.7838523849429216,0.06356226122170161
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,21,0.336,0.7843799021092269,0.06408977838800689
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,22,0.352,0.7842883903224906,0.06399826660127061
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,23,0.368,0.7846581161292,0.06436799240797997
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,24,0.384,0.7844923764000956,0.06420225267887558
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,25,0.4,0.7850160416021561,0.06472591788093607
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,26,0.41600000000000004,0.7849453061389583,0.06465518241773827
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,27,0.432,0.7854578601461984,0.06516773642497842
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,28,0.448,0.7853352307658393,0.0650451070446193
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,29,0.464,0.7855050926784012,0.06521496895718115
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,30,0.48,0.7855979802637976,0.06530785654257754
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,31,0.496,0.7857954722491852,0.06550534852796519
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,32,0.512,0.785819656519234,0.06552953279801399
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,33,0.528,0.786294339320229,0.06600421559900893
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,34,0.544,0.786129563069529,0.06583943934830894
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,35,0.56,0.7864849504863066,0.06619482676508659
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,36,0.5760000000000001,0.7864203178091439,0.06613019408792387
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,37,0.592,0.7866894883864622,0.06639936466524221
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,38,0.608,0.7869702469113573,0.06668012319013727
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,39,0.624,0.7870116247761052,0.06672150105488517
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,40,0.64,0.7872990944690692,0.06700897074784917
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,41,0.656,0.787455307590675,0.06716518386945491
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,42,0.672,0.7876087856788835,0.06731866195766345
